Сол,Моҳ,Минтақа,Маҳсулот,Ҳаҷми замин (га),Ҳосилнокӣ (т/га),Истеҳсолот (т),Арзиш (сом/т),Воридот (т),Содирот (т),Истеъмолот (т),Худтаъминкуни (%),Ҳарорат (°C),Минтақаи иқлимӣ,Худтаъминкуни
2022,Октябр,Суғд,Гӯшт,0.0,0.0,7691.2,68387.08,0.0,1436.8,4182.0,57.5,24.2,Нисбатан кӯҳӣ,Не
2022,Ноябр,Суғд,Гӯшт,0.0,0.0,7784.9,76450.63,0.0,2157.3,4403.2,57.3,10.3,Нисбатан кӯҳӣ,Не
2022,Декабр,Суғд,Гӯшт,0.0,0.0,8054.9,58276.85,0.0,2491.0,4060.5,55.0,13.6,Нисбатан кӯҳӣ,Не
2022,Январ,Суғд,Шир,0.0,0.0,27240.1,8990.56,0.0,5902.3,13661.2,54.2,13.9,Нисбатан кӯҳӣ,Не
2022,Феврал,Суғд,Шир,0.0,0.0,27657.4,7694.92,0.0,12686.5,11199.3,57.0,7.6,Нисбатан кӯҳӣ,Не
2022,Март,Суғд,Шир,0.0,0.0,29493.6,8860.6,0.0,8031.6,12378.7,58.4,15.1,Нисбатан кӯҳӣ,Не
2022,Апрел,Суғд,Шир,0.0,0.0,28442.7,8828.09,0.0,5930.0,14537.1,56.7,17.1,Нисбатан кӯҳӣ,Не
2022,Май,Суғд,Шир,0.0,0.0,30829.1,8353.07,0.0,10448.5,13744.7,57.0,21.0,Нисбатан кӯҳӣ,Не
2022,Июн,Суғд,Шир,0.0,0.0,28282.7,7946.26,0.0,5382.6,14721.9,57.0,35.7,Нисбатан кӯҳӣ,Не
2022,Июл,Суғд,Шир,0.0,0.0,28230.6,9194.15,0.0,6153.4,13863.6,55.7,28.2,Нисбатан кӯҳӣ,Не
2022,Август,Суғд,Шир,0.0,0.0,25909.7,9210.82,0.0,7748.5,12932.2,58.3,27.3,Нисбатан кӯҳӣ,Не
2022,Сентябр,Суғд,Шир,0.0,0.0,25980.7,9362.08,0.0,4168.2,13670.0,56.9,33.3,Нисбатан кӯҳӣ,Не
2022,Октябр,Суғд,Шир,0.0,0.0,26184.1,9028.31,0.0,12148.1,11756.8,56.1,16.6,Нисбатан кӯҳӣ,Не
2022,Ноябр,Суғд,Шир,0.0,0.0,27192.6,9083.99,0.0,9065.2,9893.2,55.6,19.4,Нисбатан кӯҳӣ,Не
2022,Декабр,Суғд,Шир,0.0,0.0,27665.7,9887.76,0.0,4171.6,11824.2,58.3,6.4,Нисбатан кӯҳӣ,Не
2022,Январ,ВМКБ,Гандум,0.0,0.0,0.0,1202.49,2841.3,0.0,3000.0,5.0,-11.0,Кӯҳӣ,Не
2022,Феврал,ВМКБ,Гандум,0.0,0.0,0.0,1202.25,2431.4,0.0,3000.0,4.9,-4.2,Кӯҳӣ,Не
2022,Март,ВМКБ,Гандум,0.0,0.0,0.0,1119.66,3187.4,0.0,3000.0,5.2,-2.3,Кӯҳӣ,Не
2022,Апрел,ВМКБ,Гандум,0.0,0.0,0.0,1221.31,2816.1,0.0,3000.0,5.1,12.3,Кӯҳӣ,Не
2022,Май,ВМКБ,Гандум,0.0,0.0,0.0,1064.99,3183.1,0.0,3000.0,5.0,13.0,Кӯҳӣ,Не
2022,Июн,ВМКБ,Гандум,5582.6,0.58,2812.0,1201.13,137.3,0.0,3000.0,4.8,12.4,Кӯҳӣ,Не
2022,Июл,ВМКБ,Гандум,5582.6,0.5,2648.5,1259.92,379.6,0.0,3000.0,5.1,13.4,Кӯҳӣ,Не
2022,Август,ВМКБ,Гандум,0.0,0.0,0.0,1250.39,2251.6,0.0,3000.0,5.0,20.4,Кӯҳӣ,Не
2022,Сентябр,ВМКБ,Гандум,0.0,0.0,0.0,1335.31,1946.4,0.0,3000.0,5.0,15.7,Кӯҳӣ,Не
2022,Октябр,ВМКБ,Гандум,0.0,0.0,0.0,1086.5,3164.7,0.0,3000.0,5.0,6.5,Кӯҳӣ,Не
2022,Ноябр,ВМКБ,Гандум,0.0,0.0,0.0,1195.7,2377.0,0.0,3000.0,4.9,-2.5,Кӯҳӣ,Не
2022,Декабр,ВМКБ,Гандум,0.0,0.0,0.0,1196.18,2669.1,0.0,3000.0,4.9,-2.1,Кӯҳӣ,Не
2022,Январ,ВМКБ,Картошка,0.0,0.0,0.0,1346.63,2140.7,0.0,2000.0,5.1,-1.7,Кӯҳӣ,Не
2022,Феврал,ВМКБ,Картошка,0.0,0.0,0.0,1291.8,2111.0,0.0,2000.0,5.0,-0.1,Кӯҳӣ,Не
2022,Март,ВМКБ,Картошка,0.0,0.0,0.0,1532.4,1713.8,0.0,2087.4,5.0,-4.5,Кӯҳӣ,Не
2022,Апрел,ВМКБ,Картошка,0.0,0.0,0.0,1432.9,2374.3,0.0,2368.6,4.9,7.4,Кӯҳӣ,Не
2022,Май,ВМКБ,Картошка,1511.8,3.38,4859.3,1337.85,0.0,158.8,2174.5,5.1,8.5,Кӯҳӣ,Не
2022,Июн,ВМКБ,Картошка,1511.8,3.67,5490.7,1197.97,0.0,106.6,2457.5,5.2,13.4,Кӯҳӣ,Не
2022,Июл,ВМКБ,Картошка,0.0,0.0,0.0,1622.94,3548.7,0.0,3234.0,4.9,20.6,Кӯҳӣ,Не
2022,Август,ВМКБ,Картошка,0.0,0.0,0.0,1516.46,1759.7,0.0,2023.3,5.1,15.7,Кӯҳӣ,Не
2022,Сентябр,ВМКБ,Картошка,1511.8,3.01,4039.4,1334.66,0.0,65.6,2134.7,5.0,11.8,Кӯҳӣ,Не
2022,Октябр,ВМКБ,Картошка,0.0,0.0,0.0,1317.38,2203.1,0.0,2085.8,5.2,4.1,Кӯҳӣ,Не
2022,Ноябр,ВМКБ,Картошка,0.0,0.0,0.0,1339.93,1682.3,0.0,2000.0,5.0,3.6,Кӯҳӣ,Не
2022,Декабр,ВМКБ,Картошка,0.0,0.0,0.0,1686.19,1293.7,0.0,2000.0,5.0,-0.3,Кӯҳӣ,Не
2022,Январ,ВМКБ,Сабзавот,0.0,0.0,0.0,1199.7,2244.2,0.0,2500.0,4.9,0.3,Кӯҳӣ,Не
2022,Феврал,ВМКБ,Сабзавот,0.0,0.0,0.0,905.26,2017.4,0.0,2500.0,4.8,-3.2,Кӯҳӣ,Не
2022,Март,ВМКБ,Сабзавот,0.0,0.0,0.0,895.54,1786.6,0.0,2500.0,4.9,-2.4,Кӯҳӣ,Не
2022,Апрел,ВМКБ,Сабзавот,0.0,0.0,0.0,1085.42,2209.5,0.0,2500.0,5.1,3.5,Кӯҳӣ,Не
2022,Май,ВМКБ,Сабзавот,0.0,0.0,0.0,1129.2,2501.8,0.0,2500.0,4.9,14.2,Кӯҳӣ,Не
2022,Июн,ВМКБ,Сабзавот,1071.1,2.01,2226.4,998.95,288.9,0.0,2500.0,5.0,22.8,Кӯҳӣ,Не
2022,Июл,ВМКБ,Сабзавот,1071.1,1.91,2174.6,1127.12,221.7,0.0,2500.0,4.9,18.3,Кӯҳӣ,Не
2022,Август,ВМКБ,Сабзавот,1071.1,1.66,1854.4,1183.91,648.1,0.0,2500.0,4.9,16.1,Кӯҳӣ,Не
2022,Сентябр,ВМКБ,Сабзавот,1071.1,2.13,2032.0,1277.17,337.5,0.0,2500.0,5.1,18.7,Кӯҳӣ,Не
2022,Октябр,ВМКБ,Сабзавот,0.0,0.0,0.0,872.15,2717.6,0.0,2500.0,4.9,7.9,Кӯҳӣ,Не
2022,Ноябр,ВМКБ,Сабзавот,0.0,0.0,0.0,1172.57,2207.1,0.0,2500.0,5.0,-2.6,Кӯҳӣ,Не
2022,Декабр,ВМКБ,Сабзавот,0.0,0.0,0.0,1202.32,1528.8,0.0,2500.0,4.9,-5.8,Кӯҳӣ,Не
2022,Январ,ВМКБ,Гӯшт,0.0,0.0,2418.2,14165.79,0.0,67.1,1500.0,4.9,-6.0,Кӯҳӣ,Не
2022,Феврал,ВМКБ,Гӯшт,0.0,0.0,2391.9,13295.83,0.0,69.4,1500.0,4.8,-2.8,Кӯҳӣ,Не
2022,Март,ВМКБ,Гӯшт,0.0,0.0,2603.5,13818.56,0.0,100.9,1500.0,5.1,2.7,Кӯҳӣ,Не
2022,Апрел,ВМКБ,Гӯшт,0.0,0.0,2634.2,11461.21,0.0,86.0,1500.0,4.9,2.0,Кӯҳӣ,Не
2022,Май,ВМКБ,Гӯшт,0.0,0.0,2546.4,11936.21,0.0,56.9,1536.7,5.1,11.8,Кӯҳӣ,Не
2022,Июн,ВМКБ,Гӯшт,0.0,0.0,2618.1,17024.86,0.0,57.4,1917.4,5.2,18.3,Кӯҳӣ,Не
2022,Июл,ВМКБ,Гӯшт,0.0,0.0,2463.9,14574.61,0.0,21.5,1809.5,4.9,19.2,Кӯҳӣ,Не
2022,Август,ВМКБ,Гӯшт,0.0,0.0,2389.1,13758.7,0.0,58.1,1562.8,5.0,16.7,Кӯҳӣ,Не
2022,Сентябр,ВМКБ,Гӯшт,0.0,0.0,2330.3,12033.12,0.0,25.6,1509.8,5.1,13.1,Кӯҳӣ,Не
2022,Октябр,ВМКБ,Гӯшт,0.0,0.0,2350.9,13466.03,0.0,33.5,1811.2,4.9,7.9,Кӯҳӣ,Не
2022,Ноябр,ВМКБ,Гӯшт,0.0,0.0,2317.3,11267.89,0.0,56.7,1500.0,5.1,-1.6,Кӯҳӣ,Не
2022,Декабр,ВМКБ,Гӯшт,0.0,0.0,2339.0,14964.74,0.0,27.8,1500.0,5.2,-0.5,Кӯҳӣ,Не
2022,Январ,ВМКБ,Шир,0.0,0.0,9883.6,1778.5,0.0,282.4,4404.6,4.9,-7.2,Кӯҳӣ,Не
2022,Феврал,ВМКБ,Шир,0.0,0.0,10050.7,1613.82,0.0,172.8,4000.0,4.9,-3.6,Кӯҳӣ,Не
2022,Март,ВМКБ,Шир,0.0,0.0,9684.4,1565.94,0.0,436.2,4000.0,4.9,-1.6,Кӯҳӣ,Не
2022,Апрел,ВМКБ,Шир,0.0,0.0,10093.0,1863.73,0.0,196.9,5093.1,5.1,11.7,Кӯҳӣ,Не
2022,Май,ВМКБ,Шир,0.0,0.0,9782.2,1638.27,0.0,264.8,4716.0,5.1,13.7,Кӯҳӣ,Не
2022,Июн,ВМКБ,Шир,0.0,0.0,9656.1,1590.74,0.0,441.8,4776.6,4.8,13.2,Кӯҳӣ,Не
2022,Июл,ВМКБ,Шир,0.0,0.0,9775.2,1710.7,0.0,243.6,6100.2,4.9,16.6,Кӯҳӣ,Не
2022,Август,ВМКБ,Шир,0.0,0.0,8893.9,1754.62,0.0,168.9,5000.7,4.8,17.5,Кӯҳӣ,Не
2022,Сентябр,ВМКБ,Шир,0.0,0.0,8925.4,1922.13,0.0,250.5,4186.6,5.0,4.9,Кӯҳӣ,Не
2022,Октябр,ВМКБ,Шир,0.0,0.0,8632.4,1613.65,0.0,165.4,4954.8,4.9,7.7,Кӯҳӣ,Не
2022,Ноябр,ВМКБ,Шир,0.0,0.0,9354.0,1801.35,0.0,333.2,4000.0,5.2,-0.7,Кӯҳӣ,Не
2022,Декабр,ВМКБ,Шир,0.0,0.0,9591.5,1543.64,0.0,213.4,4000.0,5.2,-5.6,Кӯҳӣ,Не
2022,Январ,НТҶ,Гандум,0.0,0.0,0.0,2804.01,6594.2,0.0,5131.1,24.1,7.1,Мухталиф,Не
2022,Феврал,НТҶ,Гандум,0.0,0.0,0.0,2918.64,7834.3,0.0,6265.1,23.8,14.7,Мухталиф,Не
2022,Март,НТҶ,Гандум,0.0,0.0,0.0,2484.27,5999.9,0.0,5384.4,25.7,22.4,Мухталиф,Не
2022,Апрел,НТҶ,Гандум,0.0,0.0,0.0,2602.89,6998.3,0.0,6948.5,24.2,20.9,Мухталиф,Не
2022,Май,НТҶ,Гандум,0.0,0.0,0.0,2849.67,7015.7,0.0,8427.9,24.3,33.5,Мухталиф,Не
2022,Июн,НТҶ,Гандум,22231.4,2.02,47245.4,2223.99,0.0,6853.1,7120.4,25.4,34.3,Мухталиф,Не
2022,Июл,НТҶ,Гандум,22231.4,2.12,44835.6,2396.74,0.0,9600.6,6820.1,24.6,34.3,Мухталиф,Не
2022,Август,НТҶ,Гандум,0.0,0.0,0.0,3884.41,8768.2,0.0,6277.4,24.2,33.2,Мухталиф,Не
2022,Сентябр,НТҶ,Гандум,0.0,0.0,0.0,2628.45,7163.0,0.0,6791.1,25.9,24.7,Мухталиф,Не
2022,Октябр,НТҶ,Гандум,0.0,0.0,0.0,2917.7,5375.0,0.0,5361.9,24.1,19.6,Мухталиф,Не
2022,Ноябр,НТҶ,Гандум,0.0,0.0,0.0,2496.15,5733.0,0.0,5065.4,24.4,18.3,Мухталиф,Не
2022,Декабр,НТҶ,Гандум,0.0,0.0,0.0,3085.16,4219.7,0.0,5219.6,25.4,7.3,Мухталиф,Не
2022,Январ,НТҶ,Картошка,0.0,0.0,0.0,2881.96,5179.9,0.0,4157.7,25.8,13.3,Мухталиф,Не
2022,Феврал,НТҶ,Картошка,0.0,0.0,0.0,3024.25,8011.6,0.0,5614.6,24.1,13.4,Мухталиф,Не
2022,Март,НТҶ,Картошка,0.0,0.0,0.0,3619.02,5223.9,0.0,4744.9,25.4,16.1,Мухталиф,Не
2022,Апрел,НТҶ,Картошка,0.0,0.0,0.0,3157.57,4444.6,0.0,3581.7,24.7,26.0,Мухталиф,Не
2022,Май,НТҶ,Картошка,3873.3,11.36,39935.0,2471.88,0.0,10296.0,8049.8,25.5,28.5,Мухталиф,Не
2022,Июн,НТҶ,Картошка,3873.3,14.18,45491.9,3272.92,0.0,8785.7,6905.0,23.8,29.1,Мухталиф,Не
2022,Июл,НТҶ,Картошка,0.0,0.0,0.0,3574.37,4960.7,0.0,5553.1,25.3,38.7,Мухталиф,Не
2022,Август,НТҶ,Картошка,0.0,0.0,0.0,3280.04,3461.4,0.0,4438.5,23.8,37.9,Мухталиф,Не
2022,Сентябр,НТҶ,Картошка,3873.3,13.63,42699.8,2718.64,0.0,9036.8,5916.3,26.0,29.3,Мухталиф,Не
2022,Октябр,НТҶ,Картошка,0.0,0.0,0.0,3184.24,5163.2,0.0,4885.3,25.1,21.0,Мухталиф,Не
2022,Ноябр,НТҶ,Картошка,0.0,0.0,0.0,3409.76,5188.8,0.0,4161.5,25.6,16.9,Мухталиф,Не
2022,Декабр,НТҶ,Картошка,0.0,0.0,0.0,3270.16,5355.7,0.0,4617.5,25.4,18.2,Мухталиф,Не
2022,Январ,НТҶ,Сабзавот,0.0,0.0,0.0,2462.27,5724.6,0.0,4241.9,24.7,9.4,Мухталиф,Не
2022,Феврал,НТҶ,Сабзавот,0.0,0.0,0.0,2037.61,4006.7,0.0,4515.4,24.4,7.6,Мухталиф,Не
2022,Март,НТҶ,Сабзавот,0.0,0.0,0.0,2805.31,5862.2,0.0,4924.1,25.5,12.1,Мухталиф,Не
2022,Апрел,НТҶ,Сабзавот,0.0,0.0,0.0,2333.75,6007.0,0.0,5468.3,26.1,29.0,Мухталиф,Не
2022,Май,НТҶ,Сабзавот,0.0,0.0,0.0,2102.98,7810.7,0.0,5886.4,24.8,32.1,Мухталиф,Не
2022,Июн,НТҶ,Сабзавот,4031.1,7.36,23330.8,2049.03,0.0,5281.6,5687.6,24.9,27.7,Мухталиф,Не
2022,Июл,НТҶ,Сабзавот,4031.1,8.64,33849.9,2207.01,0.0,6753.9,7949.5,24.7,31.5,Мухталиф,Не
2022,Август,НТҶ,Сабзавот,4031.1,9.86,34229.6,1774.21,0.0,10995.6,6174.5,24.3,27.7,Мухталиф,Не
2022,Сентябр,НТҶ,Сабзавот,4031.1,7.32,23988.6,2051.37,0.0,4461.1,5472.2,24.0,31.0,Мухталиф,Не
2022,Октябр,НТҶ,Сабзавот,0.0,0.0,0.0,2129.12,5974.2,0.0,4723.6,25.7,22.1,Мухталиф,Не
2022,Ноябр,НТҶ,Сабзавот,0.0,0.0,0.0,2207.6,4247.8,0.0,4414.6,25.1,21.0,Мухталиф,Не
2022,Декабр,НТҶ,Сабзавот,0.0,0.0,0.0,2508.85,3685.5,0.0,4446.8,25.5,10.0,Мухталиф,Не
2022,Январ,НТҶ,Гӯшт,0.0,0.0,4795.5,31930.97,0.0,575.7,3410.2,24.7,15.0,Мухталиф,Не
2022,Феврал,НТҶ,Гӯшт,0.0,0.0,4796.0,32469.1,0.0,268.6,2690.0,24.5,16.1,Мухталиф,Не
2022,Март,НТҶ,Гӯшт,0.0,0.0,5014.0,31352.16,0.0,391.0,3129.5,26.0,21.7,Мухталиф,Не
2022,Апрел,НТҶ,Гӯшт,0.0,0.0,5404.8,35267.45,0.0,356.8,3544.2,25.1,18.9,Мухталиф,Не
2022,Май,НТҶ,Гӯшт,0.0,0.0,5165.9,28423.27,0.0,606.6,3544.9,25.2,29.4,Мухталиф,Не
2022,Июн,НТҶ,Гӯшт,0.0,0.0,4947.8,36747.97,0.0,275.1,3373.1,25.5,34.1,Мухталиф,Не
2022,Июл,НТҶ,Гӯшт,0.0,0.0,4643.9,31019.18,0.0,337.9,3799.5,24.7,33.0,Мухталиф,Не
2022,Август,НТҶ,Гӯшт,0.0,0.0,4713.9,39743.51,0.0,381.2,3447.9,24.9,35.9,Мухталиф,Не
2022,Сентябр,НТҶ,Гӯшт,0.0,0.0,4642.3,31822.57,0.0,675.5,3099.0,24.2,30.4,Мухталиф,Не
2022,Октябр,НТҶ,Гӯшт,0.0,0.0,4023.1,29802.61,0.0,114.8,3402.8,24.4,22.8,Мухталиф,Не
2022,Ноябр,НТҶ,Гӯшт,0.0,0.0,4672.9,36815.2,0.0,341.5,3031.6,24.5,16.3,Мухталиф,Не
2022,Декабр,НТҶ,Гӯшт,0.0,0.0,4386.9,31099.41,0.0,561.9,2976.2,25.9,9.2,Мухталиф,Не
2022,Январ,НТҶ,Шир,0.0,0.0,21177.4,3885.02,0.0,4001.4,7116.8,24.6,17.2,Мухталиф,Не
2022,Феврал,НТҶ,Шир,0.0,0.0,20925.9,4324.26,0.0,5182.1,7293.0,26.1,11.5,Мухталиф,Не
2022,Март,НТҶ,Шир,0.0,0.0,21413.1,3903.4,0.0,4803.2,11103.9,26.0,15.8,Мухталиф,Не
2022,Апрел,НТҶ,Шир,0.0,0.0,21933.9,3860.31,0.0,5090.5,8354.6,24.8,22.9,Мухталиф,Не
2022,Май,НТҶ,Шир,0.0,0.0,22255.6,3907.23,0.0,3053.6,7801.6,23.8,29.6,Мухталиф,Не
2022,Июн,НТҶ,Шир,0.0,0.0,22168.2,4475.13,0.0,3483.9,9881.6,25.0,32.5,Мухталиф,Не
2022,Июл,НТҶ,Шир,0.0,0.0,22168.8,4500.42,0.0,4186.6,11264.1,25.5,36.6,Мухталиф,Не
2022,Август,НТҶ,Шир,0.0,0.0,20472.0,4328.18,0.0,4606.1,10427.9,23.9,27.5,Мухталиф,Не
2022,Сентябр,НТҶ,Шир,0.0,0.0,19341.4,4677.5,0.0,4307.7,9592.7,24.8,22.4,Мухталиф,Не
2022,Октябр,НТҶ,Шир,0.0,0.0,20775.2,4130.05,0.0,2071.4,7963.9,25.9,27.3,Мухталиф,Не
2022,Ноябр,НТҶ,Шир,0.0,0.0,19803.6,4337.05,0.0,5620.7,7312.6,25.2,15.8,Мухталиф,Не
2022,Декабр,НТҶ,Шир,0.0,0.0,20258.4,3533.39,0.0,3396.7,9316.1,24.6,10.3,Мухталиф,Не
2023,Январ,Хатлон,Гандум,0.0,0.0,0.0,9743.71,4688.7,0.0,11539.9,40.6,7.9,Водии,Не
2023,Феврал,Хатлон,Гандум,0.0,0.0,0.0,9728.27,3876.7,0.0,9275.2,41.8,11.1,Водии,Не
2023,Март,Хатлон,Гандум,0.0,0.0,0.0,9117.65,3449.2,0.0,8287.2,41.6,21.2,Водии,Не
2023,Апрел,Хатлон,Гандум,0.0,0.0,0.0,11824.87,4198.6,0.0,13037.2,32.2,24.5,Водии,Не
2023,Май,Хатлон,Гандум,0.0,0.0,0.0,11687.04,4408.2,0.0,15092.2,29.2,38.5,Водии,Не
2023,Июн,Хатлон,Гандум,42359.4,3.58,125769.9,5311.81,0.0,74248.6,18057.3,61.0,40.6,Водии,Бале
2023,Июл,Хатлон,Гандум,42359.4,3.96,155435.1,5153.6,0.0,89780.9,11996.1,58.1,37.0,Водии,Не
2023,Август,Хатлон,Гандум,0.0,0.0,0.0,10573.34,4005.7,0.0,12662.3,31.6,35.3,Водии,Не
2023,Сентябр,Хатлон,Гандум,0.0,0.0,0.0,9679.93,4861.6,0.0,11134.3,43.7,29.1,Водии,Не
2023,Октябр,Хатлон,Гандум,0.0,0.0,0.0,9999.9,3564.5,0.0,9010.0,39.6,23.7,Водии,Не
2023,Ноябр,Хатлон,Гандум,0.0,0.0,0.0,11353.37,5419.0,0.0,11997.2,45.2,17.5,Водии,Не
2023,Декабр,Хатлон,Гандум,0.0,0.0,0.0,10426.59,3635.2,0.0,10091.6,36.0,10.0,Водии,Не
2023,Январ,Хатлон,Картошка,0.0,0.0,0.0,10211.11,2184.6,0.0,5009.5,43.6,15.3,Водии,Не
2023,Феврал,Хатлон,Картошка,0.0,0.0,0.0,13034.2,1573.3,0.0,3917.9,40.2,13.1,Водии,Не
2023,Март,Хатлон,Картошка,0.0,0.0,0.0,12029.76,2135.0,0.0,4877.6,43.8,21.9,Водии,Не
2023,Апрел,Хатлон,Картошка,0.0,0.0,0.0,12728.14,1779.8,0.0,4826.7,36.9,28.8,Водии,Не
2023,Май,Хатлон,Картошка,3748.6,24.7,74575.1,7729.26,0.0,70319.7,5737.9,57.2,30.9,Водии,Не
2023,Июн,Хатлон,Картошка,3748.6,23.95,79632.4,6748.31,0.0,72820.2,6281.5,59.2,30.8,Водии,Бале
2023,Июл,Хатлон,Картошка,0.0,0.0,0.0,9800.56,2990.6,0.0,6986.5,42.8,34.7,Водии,Не
2023,Август,Хатлон,Картошка,0.0,0.0,0.0,10781.37,1519.8,0.0,4013.9,37.9,38.3,Водии,Не
2023,Сентябр,Хатлон,Картошка,3748.6,24.23,84443.8,6822.12,0.0,23155.5,5827.1,61.5,35.0,Водии,Бале
2023,Октябр,Хатлон,Картошка,0.0,0.0,0.0,8782.48,2309.3,0.0,4608.5,50.1,24.9,Водии,Не
2023,Ноябр,Хатлон,Картошка,0.0,0.0,0.0,15278.67,1452.4,0.0,4919.9,29.5,17.4,Водии,Не
2023,Декабр,Хатлон,Картошка,0.0,0.0,0.0,11153.3,1632.8,0.0,3716.3,43.9,15.8,Водии,Не
2023,Январ,Хатлон,Сабзавот,0.0,0.0,0.0,7628.38,4403.7,0.0,10409.5,42.3,15.9,Водии,Не
2023,Феврал,Хатлон,Сабзавот,0.0,0.0,0.0,6779.88,5428.2,0.0,10713.3,50.7,11.5,Водии,Не
2023,Март,Хатлон,Сабзавот,0.0,0.0,0.0,7247.66,3495.0,0.0,7872.8,44.4,18.3,Водии,Не
2023,Апрел,Хатлон,Сабзавот,0.0,0.0,0.0,7337.59,5109.8,0.0,13099.2,39.0,30.5,Водии,Не
2023,Май,Хатлон,Сабзавот,0.0,0.0,0.0,8474.2,6790.5,0.0,15126.7,44.9,29.3,Водии,Не
2023,Июн,Хатлон,Сабзавот,9567.2,11.93,123420.1,5649.35,0.0,111896.5,11142.1,58.0,30.8,Водии,Не
2023,Июл,Хатлон,Сабзавот,9567.2,10.68,87955.4,5351.89,0.0,22565.1,15182.0,58.8,41.6,Водии,Не
2023,Август,Хатлон,Сабзавот,9567.2,11.25,108038.3,5481.19,0.0,67431.1,12554.3,59.7,34.3,Водии,Бале
2023,Сентябр,Хатлон,Сабзавот,9567.2,11.75,111584.6,4513.47,0.0,54891.0,12481.4,61.4,30.3,Водии,Бале
2023,Октябр,Хатлон,Сабзавот,0.0,0.0,0.0,8633.81,5443.8,0.0,11746.1,46.3,24.8,Водии,Не
2023,Ноябр,Хатлон,Сабзавот,0.0,0.0,0.0,6903.29,3891.1,0.0,8749.5,44.5,13.1,Водии,Не
2023,Декабр,Хатлон,Сабзавот,0.0,0.0,0.0,9804.26,3429.9,0.0,9346.9,36.7,15.1,Водии,Не
2023,Январ,Хатлон,Гӯшт,0.0,0.0,8973.1,75529.52,0.0,1238.4,5133.1,58.3,15.4,Водии,Не
2023,Феврал,Хатлон,Гӯшт,0.0,0.0,9172.2,88308.39,0.0,3147.3,5081.8,57.2,16.3,Водии,Не
2023,Март,Хатлон,Гӯшт,0.0,0.0,8797.9,74031.84,0.0,1763.7,4735.9,60.7,18.4,Водии,Бале
2023,Апрел,Хатлон,Гӯшт,0.0,0.0,8825.0,109784.02,0.0,1762.6,7006.5,62.5,22.4,Водии,Бале
2023,Май,Хатлон,Гӯшт,0.0,0.0,8959.8,81490.07,0.0,2882.6,5307.7,59.6,30.3,Водии,Бале
2023,Июн,Хатлон,Гӯшт,0.0,0.0,9405.0,90595.8,0.0,1912.7,6835.7,57.7,34.8,Водии,Не
2023,Июл,Хатлон,Гӯшт,0.0,0.0,8808.1,95470.7,0.0,1000.1,7149.3,58.1,36.9,Водии,Не
2023,Август,Хатлон,Гӯшт,0.0,0.0,8446.5,80377.11,0.0,1397.8,7060.4,57.1,34.4,Водии,Не
2023,Сентябр,Хатлон,Гӯшт,0.0,0.0,8482.1,76129.5,0.0,861.3,6490.4,62.6,27.6,Водии,Бале
2023,Октябр,Хатлон,Гӯшт,0.0,0.0,8634.4,103099.84,0.0,2525.5,5702.0,58.6,21.8,Водии,Не
2023,Ноябр,Хатлон,Гӯшт,0.0,0.0,8352.3,72469.86,0.0,2978.6,4105.9,61.4,13.5,Водии,Бале
2023,Декабр,Хатлон,Гӯшт,0.0,0.0,8373.4,92313.77,0.0,1190.4,4307.6,57.3,10.7,Водии,Не
2023,Январ,Хатлон,Шир,0.0,0.0,34584.0,10519.82,0.0,9413.4,17445.6,62.7,6.2,Водии,Бале
2023,Феврал,Хатлон,Шир,0.0,0.0,36971.7,9215.16,0.0,8959.9,14672.1,60.4,9.2,Водии,Бале
2023,Март,Хатлон,Шир,0.0,0.0,37659.3,10090.53,0.0,22721.8,15020.3,57.9,16.0,Водии,Не
2023,Апрел,Хатлон,Шир,0.0,0.0,36924.1,10259.21,0.0,14720.9,19787.0,59.2,23.3,Водии,Бале
2023,Май,Хатлон,Шир,0.0,0.0,36784.3,10086.31,0.0,6660.0,21997.6,58.2,32.4,Водии,Не
2023,Июн,Хатлон,Шир,0.0,0.0,37797.0,10880.38,0.0,12477.8,23644.3,58.5,34.8,Водии,Не
2023,Июл,Хатлон,Шир,0.0,0.0,35634.4,10428.52,0.0,5512.4,22594.9,60.5,32.8,Водии,Бале
2023,Август,Хатлон,Шир,0.0,0.0,34798.3,11571.32,0.0,12880.2,19796.1,60.2,33.8,Водии,Бале
2023,Сентябр,Хатлон,Шир,0.0,0.0,34236.9,10730.49,0.0,7586.8,16320.6,60.8,41.0,Водии,Бале
2023,Октябр,Хатлон,Шир,0.0,0.0,34288.4,10113.98,0.0,10003.4,11929.4,59.7,28.5,Водии,Бале
2023,Ноябр,Хатлон,Шир,0.0,0.0,33881.7,9988.0,0.0,20635.3,13928.6,57.6,15.6,Водии,Не
2023,Декабр,Хатлон,Шир,0.0,0.0,35035.3,10335.17,0.0,8017.0,13810.4,61.1,10.9,Водии,Бале
2023,Январ,Суғд,Гандум,0.0,0.0,0.0,7339.31,5797.9,0.0,11124.4,52.1,8.9,Нисбатан кӯҳӣ,Не
2023,Феврал,Суғд,Гандум,0.0,0.0,0.0,6589.2,5351.1,0.0,9288.4,57.3,10.6,Нисбатан кӯҳӣ,Не
2023,Март,Суғд,Гандум,0.0,0.0,0.0,7813.91,4816.0,0.0,9587.4,50.2,16.0,Нисбатан кӯҳӣ,Не
2023,Апрел,Суғд,Гандум,0.0,0.0,0.0,8322.57,5310.3,0.0,12533.1,42.4,23.0,Нисбатан кӯҳӣ,Не
