Сол,Моҳ,Минтақа,Маҳсулот,Ҳаҷми замин (га),Ҳосилнокӣ (т/га),Истеҳсолот (т),Арзиш (сом/т),Воридот (т),Содирот (т),Истеъмолот (т),Худтаъминкуни (%),Ҳарорат (°C),Боришот (мм),Минтақаи иқлимӣ,Худтаъминкуни
2022,Июл,Суғд,Картошка,0.0,0.0,0.0,0.0,6447.3,0.0,11007.8,57.0,37.8,23.0,Нисбатан кӯҳӣ,Не
2022,Август,Суғд,Картошка,0.0,0.0,0.0,0.0,5701.2,0.0,9910.7,57.0,25.3,17.8,Нисбатан кӯҳӣ,Не
2022,Сентябр,Суғд,Картошка,6345.7,23.1,146569.9,5974.75,0.0,87154.7,9090.5,57.0,23.6,45.2,Нисбатан кӯҳӣ,Не
2022,Октябр,Суғд,Картошка,0.0,0.0,0.0,0.0,3819.0,0.0,7365.5,51.8,22.7,60.8,Нисбатан кӯҳӣ,Не
2022,Ноябр,Суғд,Картошка,0.0,0.0,0.0,0.0,3058.1,0.0,7226.8,42.3,18.6,49.4,Нисбатан кӯҳӣ,Не
2022,Декабр,Суғд,Картошка,0.0,0.0,0.0,0.0,3183.2,0.0,7220.8,44.1,7.9,47.0,Нисбатан кӯҳӣ,Не
2022,Январ,Суғд,Сабзавот,0.0,0.0,0.0,0.0,2836.6,0.0,6399.4,44.3,6.7,10.1,Нисбатан кӯҳӣ,Не
2022,Феврал,Суғд,Сабзавот,0.0,0.0,0.0,0.0,4816.3,0.0,7254.4,57.0,12.7,26.4,Нисбатан кӯҳӣ,Не
2022,Март,Суғд,Сабзавот,0.0,0.0,0.0,0.0,4300.4,0.0,7354.1,57.0,13.6,52.5,Нисбатан кӯҳӣ,Не
2022,Апрел,Суғд,Сабзавот,0.0,0.0,0.0,0.0,4289.8,0.0,7636.7,56.2,23.6,82.9,Нисбатан кӯҳӣ,Не
2022,Май,Суғд,Сабзавот,0.0,0.0,0.0,0.0,5390.2,0.0,8999.9,57.0,26.4,61.9,Нисбатан кӯҳӣ,Не
2022,Июн,Суғд,Сабзавот,6303.0,13.24,83459.7,3858.57,0.0,30507.0,10432.4,57.0,30.6,41.6,Нисбатан кӯҳӣ,Не
2022,Июл,Суғд,Сабзавот,6303.0,13.24,83459.7,4779.02,0.0,32412.2,9836.5,57.0,36.2,25.3,Нисбатан кӯҳӣ,Не
2022,Август,Суғд,Сабзавот,6303.0,13.24,83459.7,4175.55,0.0,33456.3,9340.8,57.0,34.4,37.7,Нисбатан кӯҳӣ,Не
2022,Сентябр,Суғд,Сабзавот,6303.0,13.24,83459.7,4445.0,0.0,51639.7,8027.0,57.0,24.5,54.4,Нисбатан кӯҳӣ,Не
2022,Октябр,Суғд,Сабзавот,0.0,0.0,0.0,0.0,4688.2,0.0,7287.9,57.0,17.9,59.8,Нисбатан кӯҳӣ,Не
2022,Ноябр,Суғд,Сабзавот,0.0,0.0,0.0,0.0,3813.1,0.0,7375.3,51.7,15.4,43.9,Нисбатан кӯҳӣ,Не
2022,Декабр,Суғд,Сабзавот,0.0,0.0,0.0,0.0,2883.0,0.0,6413.7,45.0,15.0,33.7,Нисбатан кӯҳӣ,Не
2022,Январ,Суғд,Гӯшт,0.0,0.0,8177.1,64462.54,0.0,2411.8,4181.2,57.0,7.2,15.6,Нисбатан кӯҳӣ,Не
2022,Феврал,Суғд,Гӯшт,0.0,0.0,8177.1,74784.96,0.0,2102.1,4458.0,57.0,7.1,36.0,Нисбатан кӯҳӣ,Не
2022,Март,Суғд,Гӯшт,0.0,0.0,8177.1,73843.85,0.0,2176.7,4465.4,57.0,15.2,57.8,Нисбатан кӯҳӣ,Не
2022,Апрел,Суғд,Гӯшт,0.0,0.0,8177.1,66380.96,0.0,2409.5,4923.8,57.0,19.2,89.5,Нисбатан кӯҳӣ,Не
2022,Май,Суғд,Гӯшт,0.0,0.0,8177.1,70915.76,0.0,1285.0,6188.4,57.0,24.5,76.9,Нисбатан кӯҳӣ,Не
2022,Июн,Суғд,Гӯшт,0.0,0.0,8177.1,66534.86,0.0,987.3,6110.6,57.0,29.9,28.9,Нисбатан кӯҳӣ,Не
2022,Июл,Суғд,Гӯшт,0.0,0.0,8177.1,78884.7,0.0,2125.2,5716.6,57.0,29.2,48.2,Нисбатан кӯҳӣ,Не
2022,Август,Суғд,Гӯшт,0.0,0.0,8177.1,69399.47,0.0,1569.8,6138.6,57.0,35.9,4.7,Нисбатан кӯҳӣ,Не
2022,Сентябр,Суғд,Гӯшт,0.0,0.0,8177.1,76622.8,0.0,2422.6,5365.2,57.0,31.4,34.6,Нисбатан кӯҳӣ,Не
2022,Октябр,Суғд,Гӯшт,0.0,0.0,8177.1,69694.19,0.0,2357.6,4742.3,57.0,17.6,51.7,Нисбатан кӯҳӣ,Не
2022,Ноябр,Суғд,Гӯшт,0.0,0.0,8177.1,70563.62,0.0,1600.4,4453.5,57.0,15.0,47.0,Нисбатан кӯҳӣ,Не
2022,Декабр,Суғд,Гӯшт,0.0,0.0,8177.1,77796.78,0.0,2427.3,4601.6,57.0,12.6,34.2,Нисбатан кӯҳӣ,Не
2022,Январ,Суғд,Шир,0.0,0.0,28513.6,8424.61,0.0,11686.2,10888.8,57.0,8.2,31.2,Нисбатан кӯҳӣ,Не
2022,Феврал,Суғд,Шир,0.0,0.0,28513.6,8460.01,0.0,10527.1,11369.6,57.0,12.5,28.6,Нисбатан кӯҳӣ,Не
2022,Март,Суғд,Шир,0.0,0.0,28513.6,8402.41,0.0,7113.5,11192.1,57.0,13.8,36.6,Нисбатан кӯҳӣ,Не
2022,Апрел,Суғд,Шир,0.0,0.0,28513.6,8370.98,0.0,12552.9,12890.6,57.0,23.1,95.2,Нисбатан кӯҳӣ,Не
2022,Май,Суғд,Шир,0.0,0.0,28513.6,10164.7,0.0,8267.2,15488.7,57.0,23.2,66.4,Нисбатан кӯҳӣ,Не
2022,Июн,Суғд,Шир,0.0,0.0,28513.6,8405.75,0.0,5245.1,14570.0,57.0,30.3,29.7,Нисбатан кӯҳӣ,Не
2022,Июл,Суғд,Шир,0.0,0.0,28513.6,10235.46,0.0,8091.0,17127.3,57.0,32.3,39.2,Нисбатан кӯҳӣ,Не
2022,Август,Суғд,Шир,0.0,0.0,28513.6,8980.15,0.0,8533.0,14143.1,57.0,25.0,20.9,Нисбатан кӯҳӣ,Не
2022,Сентябр,Суғд,Шир,0.0,0.0,28513.6,9246.66,0.0,14311.2,12139.8,57.0,27.3,37.4,Нисбатан кӯҳӣ,Не
2022,Октябр,Суғд,Шир,0.0,0.0,28513.6,9354.85,0.0,13455.6,11229.7,57.0,22.4,49.6,Нисбатан кӯҳӣ,Не
2022,Ноябр,Суғд,Шир,0.0,0.0,28513.6,8659.45,0.0,8471.6,10425.8,57.0,17.9,41.0,Нисбатан кӯҳӣ,Не
2022,Декабр,Суғд,Шир,0.0,0.0,28513.6,8330.88,0.0,15883.8,10604.9,57.0,15.5,28.0,Нисбатан кӯҳӣ,Не
2022,Январ,ВМКБ,Гандум,0.0,0.0,0.0,0.0,1172.5,0.0,1328.4,5.0,-3.7,33.4,Кӯҳӣ,Не
2022,Феврал,ВМКБ,Гандум,0.0,0.0,0.0,0.0,1156.3,0.0,1327.3,5.0,-4.5,48.0,Кӯҳӣ,Не
2022,Март,ВМКБ,Гандум,0.0,0.0,0.0,0.0,1002.3,0.0,1389.9,5.0,3.2,50.6,Кӯҳӣ,Не
2022,Апрел,ВМКБ,Гандум,0.0,0.0,0.0,0.0,1443.6,0.0,1705.8,5.0,7.0,94.9,Кӯҳӣ,Не
2022,Май,ВМКБ,Гандум,0.0,0.0,0.0,0.0,1412.3,0.0,1678.1,5.0,13.9,63.5,Кӯҳӣ,Не
2022,Июн,ВМКБ,Гандум,5415.5,0.67,3631.1,1057.79,0.0,95.7,1764.8,5.0,18.8,51.0,Кӯҳӣ,Не
2022,Июл,ВМКБ,Гандум,5415.5,0.67,3631.1,1026.41,0.0,105.9,2041.7,5.0,14.6,17.5,Кӯҳӣ,Не
2022,Август,ВМКБ,Гандум,0.0,0.0,0.0,0.0,1574.7,0.0,1835.7,5.0,9.9,24.7,Кӯҳӣ,Не
2022,Сентябр,ВМКБ,Гандум,0.0,0.0,0.0,0.0,1156.0,0.0,1727.4,5.0,16.3,29.6,Кӯҳӣ,Не
2022,Октябр,ВМКБ,Гандум,0.0,0.0,0.0,0.0,1240.9,0.0,1377.4,5.0,6.8,50.4,Кӯҳӣ,Не
2022,Ноябр,ВМКБ,Гандум,0.0,0.0,0.0,0.0,895.0,0.0,1338.4,5.0,1.5,52.2,Кӯҳӣ,Не
2022,Декабр,ВМКБ,Гандум,0.0,0.0,0.0,0.0,1183.4,0.0,1433.7,5.0,-1.3,37.3,Кӯҳӣ,Не
2022,Январ,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1264.4,0.0,1716.8,5.0,-4.7,40.7,Кӯҳӣ,Не
2022,Феврал,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1590.8,0.0,1773.5,5.0,-7.1,24.7,Кӯҳӣ,Не
2022,Март,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1450.1,0.0,1885.6,5.0,4.6,64.8,Кӯҳӣ,Не
2022,Апрел,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1596.2,0.0,2390.4,5.0,12.7,68.2,Кӯҳӣ,Не
2022,Май,ВМКБ,Картошка,1468.8,4.4,6462.0,1447.76,0.0,281.8,2478.3,5.0,8.0,72.7,Кӯҳӣ,Не
2022,Июн,ВМКБ,Картошка,1468.8,4.4,6462.0,1155.29,0.0,172.5,2473.2,5.0,22.2,40.0,Кӯҳӣ,Не
2022,Июл,ВМКБ,Картошка,0.0,0.0,0.0,0.0,2345.6,0.0,2464.3,5.0,15.2,26.7,Кӯҳӣ,Не
2022,Август,ВМКБ,Картошка,0.0,0.0,0.0,0.0,2388.4,0.0,2628.7,5.0,15.6,30.9,Кӯҳӣ,Не
2022,Сентябр,ВМКБ,Картошка,1468.8,4.4,6462.0,1241.02,0.0,367.4,2284.3,5.0,13.6,29.0,Кӯҳӣ,Не
2022,Октябр,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1561.8,0.0,2001.8,5.0,8.2,43.3,Кӯҳӣ,Не
2022,Ноябр,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1423.4,0.0,1864.0,5.0,4.0,43.1,Кӯҳӣ,Не
2022,Декабр,ВМКБ,Картошка,0.0,0.0,0.0,0.0,1900.6,0.0,1890.5,5.0,-5.5,34.0,Кӯҳӣ,Не
2022,Январ,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,744.8,0.0,1088.8,5.0,-8.5,23.5,Кӯҳӣ,Не
2022,Феврал,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,1191.0,0.0,1194.5,5.0,-1.6,38.3,Кӯҳӣ,Не
2022,Март,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,1075.4,0.0,1161.7,5.0,2.8,60.1,Кӯҳӣ,Не
2022,Апрел,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,1212.1,0.0,1415.1,5.0,2.3,83.0,Кӯҳӣ,Не
2022,Май,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,1428.3,0.0,1391.2,5.0,14.3,75.9,Кӯҳӣ,Не
2022,Июн,ВМКБ,Сабзавот,1007.8,2.52,2541.9,1127.67,0.0,37.7,1769.9,5.0,14.4,47.0,Кӯҳӣ,Не
2022,Июл,ВМКБ,Сабзавот,1007.8,2.52,2541.9,1125.1,0.0,38.8,1682.8,5.0,23.8,21.0,Кӯҳӣ,Не
2022,Август,ВМКБ,Сабзавот,1007.8,2.52,2541.9,851.37,0.0,59.2,1600.9,5.0,21.5,27.1,Кӯҳӣ,Не
2022,Сентябр,ВМКБ,Сабзавот,1007.8,2.52,2541.9,1078.27,0.0,93.9,1364.2,5.0,15.9,49.7,Кӯҳӣ,Не
2022,Октябр,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,1213.9,0.0,1215.7,5.0,4.3,57.5,Кӯҳӣ,Не
2022,Ноябр,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,1112.5,0.0,1080.0,5.0,1.4,37.7,Кӯҳӣ,Не
2022,Декабр,ВМКБ,Сабзавот,0.0,0.0,0.0,0.0,948.8,0.0,1224.5,5.0,-5.5,38.4,Кӯҳӣ,Не
2022,Январ,ВМКБ,Гӯшт,0.0,0.0,2517.7,13038.52,0.0,61.9,1314.7,5.0,-4.1,28.7,Кӯҳӣ,Не
2022,Феврал,ВМКБ,Гӯшт,0.0,0.0,2517.7,12265.36,0.0,70.5,1351.5,5.0,-3.3,21.9,Кӯҳӣ,Не
2022,Март,ВМКБ,Гӯшт,0.0,0.0,2517.7,15153.85,0.0,38.9,1585.5,5.0,0.4,41.5,Кӯҳӣ,Не
2022,Апрел,ВМКБ,Гӯшт,0.0,0.0,2517.7,13920.84,0.0,71.2,1569.7,5.0,9.0,86.3,Кӯҳӣ,Не
2022,Май,ВМКБ,Гӯшт,0.0,0.0,2517.7,12837.65,0.0,25.7,1744.2,5.0,10.9,74.2,Кӯҳӣ,Не
2022,Июн,ВМКБ,Гӯшт,0.0,0.0,2517.7,14973.95,0.0,24.4,1801.9,5.0,14.0,22.6,Кӯҳӣ,Не
2022,Июл,ВМКБ,Гӯшт,0.0,0.0,2517.7,15044.97,0.0,41.5,1901.2,5.0,16.5,26.4,Кӯҳӣ,Не
2022,Август,ВМКБ,Гӯшт,0.0,0.0,2517.7,14724.91,0.0,43.9,1742.8,5.0,19.8,27.2,Кӯҳӣ,Не
2022,Сентябр,ВМКБ,Гӯшт,0.0,0.0,2517.7,14948.81,0.0,77.9,1644.5,5.0,10.5,40.1,Кӯҳӣ,Не
2022,Октябр,ВМКБ,Гӯшт,0.0,0.0,2517.7,14722.3,0.0,32.6,1607.3,5.0,8.7,58.0,Кӯҳӣ,Не
2022,Ноябр,ВМКБ,Гӯшт,0.0,0.0,2517.7,12611.22,0.0,59.9,1282.7,5.0,-4.0,48.8,Кӯҳӣ,Не
2022,Декабр,ВМКБ,Гӯшт,0.0,0.0,2517.7,15124.68,0.0,62.6,1327.7,5.0,-3.9,33.8,Кӯҳӣ,Не
2022,Январ,ВМКБ,Шир,0.0,0.0,9001.6,1587.31,0.0,273.0,3454.6,5.0,-2.6,22.9,Кӯҳӣ,Не
2022,Феврал,ВМКБ,Шир,0.0,0.0,9001.6,1867.09,0.0,194.2,3329.2,5.0,-3.7,39.7,Кӯҳӣ,Не
2022,Март,ВМКБ,Шир,0.0,0.0,9001.6,1537.6,0.0,427.8,3735.0,5.0,0.4,61.7,Кӯҳӣ,Не
2022,Апрел,ВМКБ,Шир,0.0,0.0,9001.6,1691.65,0.0,226.8,4210.1,5.0,0.8,72.9,Кӯҳӣ,Не
2022,Май,ВМКБ,Шир,0.0,0.0,9001.6,1867.39,0.0,263.9,4617.9,5.0,13.5,73.4,Кӯҳӣ,Не
2022,Июн,ВМКБ,Шир,0.0,0.0,9001.6,1723.49,0.0,132.3,5248.9,5.0,14.4,36.9,Кӯҳӣ,Не
2022,Июл,ВМКБ,Шир,0.0,0.0,9001.6,1934.86,0.0,221.4,4866.3,5.0,14.8,32.2,Кӯҳӣ,Не
2022,Август,ВМКБ,Шир,0.0,0.0,9001.6,1880.71,0.0,197.8,5262.0,5.0,12.0,34.5,Кӯҳӣ,Не
2022,Сентябр,ВМКБ,Шир,0.0,0.0,9001.6,1661.42,0.0,249.5,4020.8,5.0,12.6,36.8,Кӯҳӣ,Не
2022,Октябр,ВМКБ,Шир,0.0,0.0,9001.6,1689.44,0.0,388.4,4077.2,5.0,3.7,57.8,Кӯҳӣ,Не
2022,Ноябр,ВМКБ,Шир,0.0,0.0,9001.6,1675.68,0.0,367.8,3876.7,5.0,3.2,33.5,Кӯҳӣ,Не
2022,Декабр,ВМКБ,Шир,0.0,0.0,9001.6,1576.98,0.0,211.6,3816.7,5.0,-0.9,32.1,Кӯҳӣ,Не
2022,Январ,НТҶ,Гандум,0.0,0.0,0.0,0.0,5286.8,0.0,5518.6,25.0,6.6,26.4,Мухталиф,Не
2022,Феврал,НТҶ,Гандум,0.0,0.0,0.0,0.0,6376.1,0.0,4956.9,25.0,11.9,32.0,Мухталиф,Не
2022,Март,НТҶ,Гандум,0.0,0.0,0.0,0.0,5985.4,0.0,6511.3,25.0,13.2,62.6,Мухталиф,Не
2022,Апрел,НТҶ,Гандум,0.0,0.0,0.0,0.0,7899.7,0.0,7107.5,25.0,21.9,71.2,Мухталиф,Не
2022,Май,НТҶ,Гандум,0.0,0.0,0.0,0.0,7619.8,0.0,7574.1,25.0,29.6,77.6,Мухталиф,Не
2022,Июн,НТҶ,Гандум,22740.1,2.51,57177.5,2091.53,0.0,11374.1,7097.4,25.0,30.6,41.4,Мухталиф,Не
2022,Июл,НТҶ,Гандум,22740.1,2.51,57177.5,2288.9,0.0,12504.8,7681.1,25.0,30.0,31.1,Мухталиф,Не
2022,Август,НТҶ,Гандум,0.0,0.0,0.0,0.0,9379.4,0.0,7577.5,25.0,33.4,21.9,Мухталиф,Не
2022,Сентябр,НТҶ,Гандум,0.0,0.0,0.0,0.0,9092.0,0.0,6988.0,25.0,32.6,43.4,Мухталиф,Не
2022,Октябр,НТҶ,Гандум,0.0,0.0,0.0,0.0,5081.8,0.0,5874.1,25.0,25.2,62.9,Мухталиф,Не
2022,Ноябр,НТҶ,Гандум,0.0,0.0,0.0,0.0,6373.2,0.0,5537.0,25.0,19.1,33.7,Мухталиф,Не
2022,Декабр,НТҶ,Гандум,0.0,0.0,0.0,0.0,6245.6,0.0,5175.3,25.0,10.4,34.3,Мухталиф,Не
2022,Январ,НТҶ,Картошка,0.0,0.0,0.0,0.0,5731.3,0.0,4477.6,25.0,13.7,27.2,Мухталиф,Не
2022,Феврал,НТҶ,Картошка,0.0,0.0,0.0,0.0,3915.3,0.0,4161.1,25.0,6.5,42.7,Мухталиф,Не
2022,Март,НТҶ,Картошка,0.0,0.0,0.0,0.0,4621.6,0.0,5050.7,25.0,18.6,67.1,Мухталиф,Не
2022,Апрел,НТҶ,Картошка,0.0,0.0,0.0,0.0,6752.0,0.0,6023.0,25.0,25.4,77.2,Мухталиф,Не
2022,Май,НТҶ,Картошка,3810.9,16.5,62873.5,2728.0,0.0,18597.7,6378.9,25.0,28.2,77.3,Мухталиф,Не
2022,Июн,НТҶ,Картошка,3810.9,16.5,62873.5,3043.16,0.0,9861.8,6980.5,25.0,32.7,44.1,Мухталиф,Не
2022,Июл,НТҶ,Картошка,0.0,0.0,0.0,0.0,7536.4,0.0,6546.0,25.0,31.1,29.3,Мухталиф,Не
2022,Август,НТҶ,Картошка,0.0,0.0,0.0,0.0,7652.7,0.0,6071.7,25.0,32.1,25.4,Мухталиф,Не
2022,Сентябр,НТҶ,Картошка,3810.9,16.5,62873.5,2982.15,0.0,9559.3,5234.8,25.0,25.6,24.9,Мухталиф,Не
2022,Октябр,НТҶ,Картошка,0.0,0.0,0.0,0.0,5744.5,0.0,5064.4,25.0,22.2,50.7,Мухталиф,Не
2022,Ноябр,НТҶ,Картошка,0.0,0.0,0.0,0.0,6416.8,0.0,4966.2,25.0,18.6,36.6,Мухталиф,Не
2022,Декабр,НТҶ,Картошка,0.0,0.0,0.0,0.0,5234.5,0.0,4611.0,25.0,13.6,18.3,Мухталиф,Не
2022,Январ,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,5219.4,0.0,4227.8,25.0,9.2,23.8,Мухталиф,Не
2022,Феврал,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,4335.6,0.0,4443.9,25.0,9.0,35.2,Мухталиф,Не
2022,Март,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,4493.4,0.0,5237.1,25.0,17.3,62.9,Мухталиф,Не
2022,Апрел,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,4835.6,0.0,5483.5,25.0,21.5,84.7,Мухталиф,Не
2022,Май,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,6280.9,0.0,5980.2,25.0,24.5,75.1,Мухталиф,Не
2022,Июн,НТҶ,Сабзавот,4190.1,9.46,39630.3,2254.29,0.0,10107.5,6103.4,25.0,28.4,39.4,Мухталиф,Не
2022,Июл,НТҶ,Сабзавот,4190.1,9.46,39630.3,1981.76,0.0,7475.4,6947.2,25.0,33.0,18.6,Мухталиф,Не
2022,Август,НТҶ,Сабзавот,4190.1,9.46,39630.3,1885.03,0.0,8377.2,6085.1,25.0,28.0,37.8,Мухталиф,Не
2022,Сентябр,НТҶ,Сабзавот,4190.1,9.46,39630.3,1989.26,0.0,11658.2,5263.7,25.0,27.8,47.7,Мухталиф,Не
2022,Октябр,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,6230.1,0.0,4818.0,25.0,23.1,56.1,Мухталиф,Не
2022,Ноябр,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,4613.7,0.0,4794.1,25.0,21.4,67.5,Мухталиф,Не
2022,Декабр,НТҶ,Сабзавот,0.0,0.0,0.0,0.0,3509.8,0.0,4139.6,25.0,10.9,36.5,Мухталиф,Не
2022,Январ,НТҶ,Гӯшт,0.0,0.0,5081.8,32680.29,0.0,981.1,2798.9,25.0,12.5,37.7,Мухталиф,Не
2022,Феврал,НТҶ,Гӯшт,0.0,0.0,5081.8,33097.97,0.0,966.1,2780.3,25.0,8.1,29.9,Мухталиф,Не
2022,Март,НТҶ,Гӯшт,0.0,0.0,5081.8,34075.51,0.0,694.4,3245.3,25.0,18.9,47.7,Мухталиф,Не
2022,Апрел,НТҶ,Гӯшт,0.0,0.0,5081.8,30956.15,0.0,276.3,3377.0,25.0,22.2,77.6,Мухталиф,Не
2022,Май,НТҶ,Гӯшт,0.0,0.0,5081.8,31890.1,0.0,645.4,3386.5,25.0,24.4,80.5,Мухталиф,Не
2022,Июн,НТҶ,Гӯшт,0.0,0.0,5081.8,33773.88,0.0,155.1,4200.5,25.0,38.5,36.9,Мухталиф,Не
2022,Июл,НТҶ,Гӯшт,0.0,0.0,5081.8,35171.5,0.0,631.9,3614.3,25.0,34.1,29.1,Мухталиф,Не
2022,Август,НТҶ,Гӯшт,0.0,0.0,5081.8,35154.59,0.0,577.3,3479.2,25.0,38.0,20.3,Мухталиф,Не
2022,Сентябр,НТҶ,Гӯшт,0.0,0.0,5081.8,31603.06,0.0,274.7,3457.4,25.0,32.5,50.8,Мухталиф,Не
2022,Октябр,НТҶ,Гӯшт,0.0,0.0,5081.8,35283.24,0.0,472.6,3286.0,25.0,22.1,51.9,Мухталиф,Не
2022,Ноябр,НТҶ,Гӯшт,0.0,0.0,5081.8,30695.03,0.0,426.2,3105.2,25.0,19.8,58.0,Мухталиф,Не
2022,Декабр,НТҶ,Гӯшт,0.0,0.0,5081.8,29925.64,0.0,423.6,2553.3,25.0,12.2,26.7,Мухталиф,Не
2022,Январ,НТҶ,Шир,0.0,0.0,18414.3,4076.35,0.0,1899.3,7056.0,25.0,11.4,24.1,Мухталиф,Не
2022,Феврал,НТҶ,Шир,0.0,0.0,18414.3,4178.4,0.0,1705.9,7206.7,25.0,14.5,31.9,Мухталиф,Не
2022,Март,НТҶ,Шир,0.0,0.0,18414.3,4065.22,0.0,2665.0,8766.5,25.0,18.4,63.1,Мухталиф,Не
2022,Апрел,НТҶ,Шир,0.0,0.0,18414.3,3959.1,0.0,2834.7,8724.1,25.0,27.0,81.9,Мухталиф,Не
2022,Май,НТҶ,Шир,0.0,0.0,18414.3,3723.34,0.0,2387.9,10296.9,25.0,34.4,74.2,Мухталиф,Не
2022,Июн,НТҶ,Шир,0.0,0.0,18414.3,4559.0,0.0,1313.5,10520.0,25.0,32.8,25.3,Мухталиф,Не
2022,Июл,НТҶ,Шир,0.0,0.0,18414.3,3865.43,0.0,1755.5,11144.3,25.0,36.9,17.7,Мухталиф,Не
2022,Август,НТҶ,Шир,0.0,0.0,18414.3,4468.23,0.0,2362.1,8959.1,25.0,31.4,27.5,Мухталиф,Не
2022,Сентябр,НТҶ,Шир,0.0,0.0,18414.3,4008.54,0.0,4248.1,8235.3,25.0,27.0,36.2,Мухталиф,Не
2022,Октябр,НТҶ,Шир,0.0,0.0,18414.3,3969.86,0.0,3472.3,7948.4,25.0,18.7,52.1,Мухталиф,Не
2022,Ноябр,НТҶ,Шир,0.0,0.0,18414.3,3997.45,0.0,3391.3,7497.9,25.0,20.6,53.8,Мухталиф,Не
2022,Декабр,НТҶ,Шир,0.0,0.0,18414.3,4036.98,0.0,4649.2,7814.7,25.0,12.8,26.3,Мухталиф,Не
2023,Январ,Хатлон,Гандум,0.0,0.0,0.0,0.0,4504.1,0.0,10691.9,42.1,18.3,15.6,Водии,Не
2023,Феврал,Хатлон,Гандум,0.0,0.0,0.0,0.0,4033.4,0.0,10872.0,37.1,19.8,44.4,Водии,Не
2023,Март,Хатлон,Гандум,0.0,0.0,0.0,0.0,4161.4,0.0,12247.8,34.0,21.3,60.1,Водии,Не
2023,Апрел,Хатлон,Гандум,0.0,0.0,0.0,0.0,4924.2,0.0,13493.9,36.5,19.8,70.6,Водии,Не
2023,Май,Хатлон,Гандум,0.0,0.0,0.0,0.0,6204.3,0.0,14203.6,43.7,31.7,77.1,Водии,Не
2023,Июн,Хатлон,Гандум,42746.7,4.28,183161.0,5044.99,0.0,81176.4,16567.1,60.0,30.1,41.3,Водии,Бале
2023,Июл,Хатлон,Гандум,42746.7,4.28,183161.0,5370.35,0.0,162397.0,15430.0,60.0,40.9,21.3,Водии,Бале
2023,Август,Хатлон,Гандум,0.0,0.0,0.0,0.0,6215.5,0.0,15459.8,40.2,33.6,17.9,Водии,Не
2023,Сентябр,Хатлон,Гандум,0.0,0.0,0.0,0.0,5837.1,0.0,12921.4,45.2,36.6,37.7,Водии,Не
2023,Октябр,Хатлон,Гандум,0.0,0.0,0.0,0.0,4954.1,0.0,13119.9,37.8,23.9,57.4,Водии,Не
2023,Ноябр,Хатлон,Гандум,0.0,0.0,0.0,0.0,3689.7,0.0,11939.2,30.9,16.2,36.4,Водии,Не
2023,Декабр,Хатлон,Гандум,0.0,0.0,0.0,0.0,3839.3,0.0,10780.6,35.6,13.0,37.9,Водии,Не
2023,Январ,Хатлон,Картошка,0.0,0.0,0.0,0.0,1784.1,0.0,4450.2,40.1,11.8,37.8,Водии,Не
2023,Феврал,Хатлон,Картошка,0.0,0.0,0.0,0.0,1450.2,0.0,4596.6,31.6,12.5,39.8,Водии,Не
2023,Март,Хатлон,Картошка,0.0,0.0,0.0,0.0,2107.1,0.0,4711.0,44.7,20.7,58.3,Водии,Не
2023,Апрел,Хатлон,Картошка,0.0,0.0,0.0,0.0,2379.5,0.0,5097.2,46.7,23.4,67.8,Водии,Не
2023,Май,Хатлон,Картошка,3498.4,26.5,92694.9,6686.65,0.0,35776.3,6053.8,60.0,29.3,62.2,Водии,Бале
2023,Июн,Хатлон,Картошка,3498.4,26.5,92694.9,8088.83,0.0,50785.0,6326.7,60.0,38.8,45.9,Водии,Бале
2023,Июл,Хатлон,Картошка,0.0,0.0,0.0,0.0,2110.9,0.0,5938.4,35.5,37.7,33.1,Водии,Не
2023,Август,Хатлон,Картошка,0.0,0.0,0.0,0.0,2327.9,0.0,6413.8,36.3,33.3,22.3,Водии,Не
2023,Сентябр,Хатлон,Картошка,3498.4,26.5,92694.9,6748.18,0.0,52645.8,4960.8,60.0,30.0,35.2,Водии,Бале
2023,Октябр,Хатлон,Картошка,0.0,0.0,0.0,0.0,2113.2,0.0,4946.3,42.7,31.0,55.5,Водии,Не
2023,Ноябр,Хатлон,Картошка,0.0,0.0,0.0,0.0,2233.6,0.0,4854.2,46.0,20.1,31.7,Водии,Не
